New_Index,Index,Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,joy,sadness,anticipation,surprise,anger,fear,disgust,trust,喜び,悲しみ,期待,驚き,怒り,恐れ,嫌悪,信頼
7125,8273,32180,3NPYT4nilQ6YW1uA8I7orI,Bassnectar;Lafa Taylor,Into the Sun,Speakerbox (feat. Lafa Taylor),53,282272,False,0.507,0.934,8,-2.325,0,0.188,0.00936,0.00175,0.222,0.471,175.954,4,electronic,,,,,,,,,0.58273095,0.06443789,0.23262243,0.039227158,0.0056262794,0.021755017,0.035947267,0.017652968
7126,8274,32181,4SCbD68sf3dBfaE2X8uDSP,Gaullin;Julian Perretta,Seven Nation Army,Seven Nation Army,68,173658,False,0.822,0.89,4,-2.757,1,0.112,0.0382,0.00206,0.106,0.218,122.989,4,electronic,,,,,,,,,0.5040219,0.036441524,0.31047195,0.048875976,0.009839132,0.02085198,0.03990009,0.029597517
7127,8275,32182,1MDEvpaFk2Ins7N8hGfFlA,Martin Jensen;FAST BOY,One Day,One Day,68,152990,False,0.605,0.834,8,-5.879,0,0.286,0.204,0.0,0.214,0.503,126.277,4,electronic,,,,,,,,,0.64892924,0.024949705,0.20676732,0.042224016,0.0061064437,0.012976221,0.025239667,0.032807384
7128,8276,32183,4obMuJXFa9APNiFtlQHFBh,Dwin;Kush Kush,Tokyo,Tokyo,63,132890,False,0.73,0.91,7,-5.509,1,0.191,0.109,0.144,0.0509,0.3,128.053,4,electronic,,,,,,,,,0.4391532,0.0876518,0.21436967,0.115513735,0.013405508,0.04401536,0.06556659,0.020324115
7129,8278,32185,660eekzsNZ7sdATvfIsAkR,DJ Snake;Sean Paul;Anitta;Tainy,Carte Blanche,"Fuego (with Sean Paul & Anitta, feat. Tainy)",61,195428,False,0.819,0.859,8,-6.264,1,0.224,0.0244,0.0,0.0916,0.612,104.906,4,electronic,,,,,,,,,0.57474613,0.061699905,0.25696996,0.039512917,0.0045130374,0.019829314,0.027858987,0.014869741
7130,8280,32190,4U5TPHqsmvVzc8CCZPLfzg,Peter Cat Recording Co.,Bismillah,Soulless Friends,50,227293,False,0.738,0.433,9,-12.711,1,0.0404,0.763,0.0315,0.0732,0.575,109.966,4,electronic,,,,,,,,,0.6803319,0.04204193,0.13966785,0.041530248,0.0067182463,0.019575037,0.03440114,0.03573372
7131,8281,32193,7jqXDgGWkV4w2ctdb2g59o,Martin Jensen;RANI,At Least I Had Fun,At Least I Had Fun,69,170613,False,0.794,0.706,5,-6.066,0,0.0382,0.198,0.0,0.0536,0.908,116.032,4,electronic,,,,,,,,,0.5856402,0.036781095,0.26052144,0.035522465,0.0063882773,0.015047897,0.028006691,0.03209187
7132,8282,32206,6jq6rcOikCZAmjliAgAmfT,San Holo,Light,Light,61,239853,False,0.57,0.763,1,-4.137,1,0.0573,0.0857,2.49e-06,0.0932,0.43,150.088,4,electronic,,,,,,,,,0.68672,0.04870749,0.1203324,0.04764142,0.007193919,0.017938972,0.036013495,0.035452325
7133,8286,32213,22504HeajDeg9xswHDr3cK,DJ Dark;Mentol,Mood,Mood - Radio Edit,55,183000,False,0.785,0.629,11,-6.716,0,0.0419,0.276,0.0896,0.245,0.764,96.994,4,electronic,,,,,,,,,0.548882,0.0432075,0.3130995,0.04320262,0.0042152037,0.014462509,0.018223299,0.014707374
7134,8287,32215,7sn0OyaKn1XKx18JjUZkSw,DJ Snake,Encore,Propaganda,51,249600,False,0.653,0.928,1,-3.937,1,0.0885,0.00213,0.601,0.649,0.239,150.025,4,electronic,,,,,,,,,0.7675088,0.009221731,0.12956218,0.05420442,0.0020814536,0.0055734543,0.0076666144,0.024181323
7135,8288,32216,7CuXB3Dr61IvDFEWfqG3sE,Jan Blomqvist;Elena Pitoulis,More,More,62,216699,False,0.709,0.528,0,-11.127,0,0.0407,0.0458,0.896,0.128,0.113,124.027,4,electronic,,,,,,,,,0.6525059,0.03462579,0.18626072,0.039333962,0.0065777777,0.015116791,0.02573832,0.03984088
7136,8289,32218,655sojH8GGEteZTBJOFyy7,Rezz;Dove Cameron,Taste of You,Taste of You,59,167606,False,0.667,0.679,0,-6.616,1,0.0475,0.0064,5.28e-05,0.17,0.32,100.054,4,electronic,,,,,,,,,0.6780515,0.019210408,0.18987195,0.059008643,0.0037904251,0.009398008,0.015490264,0.025178887
7137,8290,32219,5bFuHlXKw66Uu2cHKn5bf8,Zeds Dead;MKLA,Alive,Alive,63,197388,False,0.618,0.758,8,-7.996,1,0.0336,0.0087,0.102,0.147,0.144,120.987,4,electronic,,,,,,,,,0.5537685,0.039960008,0.29044572,0.032034695,0.006084261,0.02019598,0.028599411,0.028911471
7138,8291,32220,3bbqxT5UGZsvTy1r3txs0t,Ash,Mosaïque,Mosaïque,58,221935,False,0.671,0.773,7,-5.789,0,0.0289,0.247,0.797,0.245,0.236,92.968,4,electronic,,,,,,,,,0.4550695,0.055387132,0.3063831,0.048003666,0.01213233,0.030306777,0.060926434,0.0317911
7139,8292,32223,6siDDghVE7fxel5o7fE4OF,Gaullin;Julian Perretta,Sweater Weather,Sweater Weather,63,171133,False,0.57,0.873,5,-5.188,0,0.07,0.00853,0.0,0.365,0.236,125.086,4,electronic,,,,,,,,,0.7222676,0.01532061,0.16233423,0.025632218,0.00348256,0.008123616,0.012770403,0.050068796
7140,8293,32224,0tcNM9PPdMYv9S3tjuZSyV,Bob Moses;ZHU,Desire,Desire,56,352000,False,0.649,0.845,7,-8.178,1,0.056,0.202,0.749,0.201,0.294,119.992,4,electronic,,,,,,,,,0.5791524,0.052290197,0.14271915,0.066960886,0.016946882,0.024945563,0.07161457,0.045370374
7141,8294,32226,1rGnpPG0QHfqjDgM8cIf4A,ARTBAT;WhoMadeWho,Montserrat / Closer,Closer,54,460800,False,0.731,0.592,10,-9.577,0,0.0639,0.00527,0.52,0.075,0.19,125.005,4,electronic,,,,,,,,,0.6052961,0.05107023,0.20924975,0.050137825,0.0067338813,0.018876733,0.03463948,0.023996135
7142,8295,32227,0Oe98pXkRP4PtUWdKWkHZo,TroyBoi;Nefera,"V!BEZ, Vol. 4",On My Own,50,235000,False,0.764,0.771,7,-6.308,0,0.0464,0.0735,0.0117,0.11,0.164,123.473,4,electronic,,,,,,,,,0.73723024,0.010974243,0.17799072,0.032387864,0.0017693063,0.0058974233,0.0068389094,0.026911275
7143,8296,32229,4A9kMqwijHsdsnkoluwkoJ,Valentino Khan;NITTI,Your Body,Your Body,58,157500,False,0.819,0.96,4,-0.166,1,0.0787,0.00374,0.605,0.0382,0.775,128.042,4,electronic,,,,,,,,,0.45025212,0.080575466,0.3275355,0.041038923,0.008829509,0.023075964,0.052274287,0.016418312
7144,8297,32230,3D37T7euWvVJ45evRmriIh,3LAU;Justin Caruso;Iselin,Better With You,Better With You,59,192941,False,0.571,0.752,3,-4.872,1,0.0293,0.0196,6.92e-05,0.114,0.25,102.043,4,electronic,,,,,,,,,0.7464375,0.020718051,0.12545016,0.037310302,0.0041246573,0.0102938535,0.018264571,0.037400912
7145,8298,32232,7srwQKnqYsIY26Aatbazaq,DJ Snake;Tiësto;Justin Bieber,Let Me Love You (Tiësto's AFTR:HRS Mix),Let Me Love You - Tiësto's AFTR:HRS Mix,57,155840,False,0.707,0.83,0,-4.587,0,0.0427,0.0107,2.06e-05,0.495,0.386,120.013,4,electronic,,,,,,,,,0.7774827,0.0118501745,0.14151883,0.025586437,0.0019215521,0.005911185,0.008022129,0.02770691
7146,8299,32235,4Juaa2ppIOYcSWbrVtcrNp,Dillon Francis;Aleyna Tilki,Happy Machine,Real Love,63,135265,False,0.549,0.793,10,-4.313,0,0.104,0.0496,7.7e-05,0.0522,0.541,123.893,4,electronic,,,,,,,,,0.7463918,0.028054753,0.117137544,0.029997796,0.0044838525,0.010713237,0.020335805,0.042885225
7147,8300,32237,60dLzTKOP5Q37wThC9VVjB,Martin Jensen;Bjørnskov,Somebody I'm Not,Somebody I'm Not,55,167726,False,0.718,0.725,9,-5.409,1,0.0519,0.153,0.0,0.32,0.65,100.044,4,electronic,,,,,,,,,0.63091254,0.023800792,0.21678846,0.048495986,0.0063799717,0.013056834,0.022380063,0.0381854
7148,8301,32238,3qhW0ioG27ZRFbZn1diK2m,Riot Ten;Rico Act,Rail Breaker (feat. Rico Act),Rail Breaker (feat. Rico Act),51,225116,True,0.661,0.808,0,-5.067,1,0.062,0.00591,6.01e-05,0.112,0.0784,145.128,4,electronic,,,,,,,,,0.49741033,0.060468167,0.18952167,0.08764782,0.01820647,0.032709856,0.08018937,0.033846255
7149,8303,32251,3Ty7OTBNSigGEpeW2PqcsC,Portishead,Dummy,Glory Box,71,308626,False,0.51,0.434,1,-10.004,1,0.0361,0.177,0.516,0.0603,0.207,119.695,4,electronic,,,,,,,,,0.74223804,0.013344275,0.1590754,0.02795177,0.0025199235,0.006616,0.009374218,0.038880426
7150,8305,32256,2bqS0QtnXGjOYs3z6VtSyW,Poshlaya Molly,Контракт,Контракт,56,204756,False,0.682,0.806,0,-6.184,1,0.0418,0.000461,0.0,0.217,0.872,109.972,4,electronic,,,,,,,,,0.15014654,0.33261415,0.24301866,0.030632803,0.019231372,0.08965642,0.12470178,0.009998293
7151,8306,32257,4hR3hQKELrARHNZJ51D14s,Rezz;Grabbitz,Someone Else,Someone Else,60,198947,False,0.644,0.349,2,-5.315,0,0.0364,0.206,3.36e-05,0.125,0.246,94.971,4,electronic,,,,,,,,,0.6501009,0.018999657,0.18106104,0.070319936,0.006584397,0.0114440285,0.025230592,0.03625942
7152,8307,32261,69bDRy5MeWQl1lNeEJQIBE,DJ Snake;Jeremih;Young Thug;Swizz Beatz,Encore,The Half,52,217373,True,0.705,0.695,11,-3.359,1,0.113,0.0112,0.0,0.691,0.44,169.987,4,electronic,,,,,,,,,0.5780953,0.032467484,0.24165192,0.063130684,0.007929657,0.016151875,0.030504603,0.030068345
7153,8308,32263,7snnEDYwv30hRtmifVni8P,San Holo;Sofie Winterson,album1,lift me from the ground,52,260903,False,0.573,0.69,2,-4.939,1,0.0399,0.523,4.58e-05,0.148,0.345,155.138,4,electronic,,,,,,,,,0.7576943,0.021023553,0.10587194,0.042901244,0.0042553367,0.010609751,0.01620237,0.041441493
7154,8310,32268,5tsVgtKdAfKGcVIcCHvyxe,Sultan + Shepard;Shallou,Raye,Raye,56,290409,False,0.645,0.572,0,-8.167,1,0.0298,0.716,0.0527,0.0922,0.121,121.994,4,electronic,,,,,,,,,0.71835333,0.0233409,0.15869108,0.031745665,0.004358452,0.008864448,0.019454718,0.03519144
7155,8311,32269,7g9d7JZFkLw3ue8FAOismU,Poshlaya Molly,8 способов как бросить…,Нон стоп,56,213968,True,0.587,0.7,8,-5.857,0,0.0366,0.0107,0.0,0.0683,0.496,129.992,4,electronic,,,,,,,,,0.10924216,0.37241247,0.18021047,0.036951058,0.023507044,0.10673122,0.16220516,0.008740409
7156,8312,32271,1NuhAA7NeNwrWcsBh9z8R8,Jauz;Masked Wolf,Mercy,Mercy,59,190400,False,0.69,0.982,9,-2.837,1,0.0651,0.0051,6.54e-06,0.101,0.877,150.032,4,electronic,,,,,,,,,0.66502684,0.02643579,0.20395525,0.026744448,0.0046775807,0.013122933,0.019300867,0.040736254
7157,8313,32273,5YvYKEQEYJp4orh4z3Dnpk,Rezz;PVRIS,Sacrificial,Sacrificial,58,182000,False,0.552,0.564,7,-5.941,1,0.0415,0.0686,0.0131,0.34,0.321,164.952,4,electronic,,,,,,,,,0.7667359,0.016580975,0.11744162,0.036327098,0.003178774,0.008589773,0.013622878,0.037522916
7158,8314,32274,2YUVIkvZ2tPEZYTepX6oT9,Valentino Khan;Dillon Francis,Move It,Move It,64,201259,True,0.796,0.894,0,-1.883,1,0.0502,0.000671,0.859,0.0685,0.619,127.009,4,electronic,,,,,,,,,0.7202342,0.016313346,0.14713393,0.06379986,0.0038783457,0.007794041,0.016075788,0.024770418
7159,8316,32276,0hSdx0sbSmYRVJzZTuspu0,Malaa;DJ Snake;Yung Felix,Deep (with DJ Snake & Yung Felix),Deep (with DJ Snake & Yung Felix),62,213984,False,0.954,0.791,9,-5.717,0,0.26,0.0179,2.92e-05,0.29,0.493,128.005,4,electronic,,,,,,,,,0.46663404,0.08011473,0.30458528,0.057725623,0.0071778395,0.029592922,0.038900137,0.015269435
7160,8317,32277,68UW3plyDDNg1dkNIZRezJ,DVBBS;24kGoldn;blackbear,Tinted Eyes (feat. blackbear & 24kGoldn),Tinted Eyes (feat. blackbear & 24kGoldn),60,175081,False,0.743,0.801,5,-4.097,0,0.0343,0.00598,2.46e-05,0.178,0.381,121.965,4,electronic,,,,,,,,,0.59290606,0.05774118,0.24370301,0.042224865,0.004439961,0.018266844,0.026596477,0.014121582
7161,8318,32278,3jMeoTAxDrZfkVxMmWcWCg,WHIPPED CREAM;Jimorrow,Light of Mine,Light of Mine,56,150250,False,0.56,0.973,4,-2.389,1,0.086,0.000529,0.53,0.155,0.0749,159.976,4,electronic,,,,,,,,,0.8306579,0.012064551,0.08684169,0.032220244,0.0016124044,0.005534297,0.007754069,0.023314873
7162,8320,32281,4eP7VbswtkGd5Hlyj4E7Qx,Kerala Dust,Late Sun,Nevada,55,363094,False,0.913,0.141,8,-14.659,1,0.105,0.617,0.907,0.084,0.364,108.018,4,electronic,,,,,,,,,0.65029997,0.033717766,0.19033182,0.05371928,0.005001913,0.016407097,0.021476917,0.029045234
7163,8321,32301,3srQQxcIZO3PxtOJ83BmDM,TroyBoi;Healthy Chill,Favorite,Favorite,52,164897,True,0.833,0.639,0,-3.825,0,0.0881,0.0392,4.24e-05,0.162,0.653,146.996,4,electronic,,,,,,,,,0.81536967,0.010411071,0.09166382,0.03399247,0.0022399318,0.0054584285,0.009295346,0.031569216
7164,8322,32303,19Oh5hnq89a94Upp66mOoy,ARTBAT;David Guetta;Idris Elba,It's Ours,It's Ours,56,483779,False,0.35,0.635,11,-9.259,1,0.0558,0.00558,0.873,0.0604,0.134,126.98,4,electronic,,,,,,,,,0.5355263,0.05535247,0.2229381,0.05743403,0.011560003,0.029246489,0.052506298,0.035436343
7165,8323,32304,33pkvSE2Bh9KHLz7X4fLeS,Imad;offrami,By Your Side,By Your Side,57,146007,False,0.61,0.783,3,-8.173,0,0.154,0.0307,2.87e-06,0.229,0.279,120.021,4,electronic,,,,,,,,,0.6754962,0.013762126,0.21369435,0.04814841,0.0030449822,0.007820467,0.011230421,0.026803037
7166,8324,32305,56yyecUavZFNRc9W5t0P8O,NGHTMRE;Gunna,CASH COW,CASH COW,54,222026,True,0.733,0.722,0,-5.07,1,0.0842,0.0359,6.34e-06,0.111,0.29,135.97,4,electronic,,,,,,,,,0.70600367,0.021479119,0.17756394,0.041363567,0.0032190967,0.009560791,0.013736071,0.02707377
7167,8325,32306,5LuQvkBG365ue36BMujtSz,Dabin;Trella,Between Broken,Starbright,50,243027,False,0.458,0.67,10,-4.993,1,0.0397,0.025,3.78e-06,0.358,0.107,160.05,4,electronic,,,,,,,,,0.710379,0.022994872,0.16054073,0.040006563,0.004580053,0.010647123,0.019694816,0.031156834
7168,8326,32307,1jk9NRyYFKPgfCX9BnW6yW,Nu,Man O To,Man O To - Original Mix,55,580406,False,0.863,0.421,7,-9.874,0,0.0776,0.786,0.505,0.101,0.104,106.995,4,electronic,,,,,,,,,0.44115835,0.07191319,0.34174868,0.048426278,0.009620486,0.025838602,0.042608567,0.018685898
7169,8327,32314,4LtVrrqpn48l4Iq7KIshmi,Bob Moses;Jamie Jones,Battle Lines [Remixed],Enough to Believe - Jamie Jones Remix,59,314872,False,0.698,0.831,1,-7.095,1,0.0373,0.00108,0.266,0.161,0.138,123.988,4,electronic,,,,,,,,,0.48551512,0.07370788,0.30640805,0.052591138,0.0061752833,0.026494505,0.03454893,0.014559125
7170,8328,32316,6Dg3ArDiJcseYoeeTZZXK6,San Holo,All The Highs,All The Highs,58,206793,False,0.538,0.694,3,-7.035,1,0.0483,0.143,0.098,0.112,0.425,145.007,4,electronic,,,,,,,,,0.53052837,0.04363438,0.29087633,0.046594784,0.007315796,0.020603245,0.03130958,0.02913747
7171,8330,32320,63S0g1NOuVCQuWjtyCOHyf,BLOOM,"El Mundo EP, Pt. 2",Earth Breath,51,249495,False,0.742,0.535,9,-12.614,1,0.0636,0.617,0.846,0.087,0.651,89.986,4,electronic,,,,,,,,,0.54975206,0.032972686,0.28269386,0.03599562,0.00821633,0.01762079,0.031917036,0.04083158
7172,8331,32321,5w8wL9IpVlOerzOzOvkjvG,DJ Snake;Sheck Wes;Offset;21 Savage;Gucci Mane,Carte Blanche,"Enzo (with Sheck Wes, feat. Offset, 21 Savage & Gucci Mane)",56,248053,True,0.785,0.726,2,-4.209,1,0.0387,0.0739,4.01e-06,0.316,0.181,119.963,4,electronic,,,,,,,,,0.5961374,0.04753985,0.25091562,0.043825146,0.0045218132,0.016929206,0.024574611,0.015556325
7173,8333,32324,1m66iYSRv0qEQBo0RqyPaw,Felix Cartal;Elohim,Nothing Good Comes Easy,Nothing Good Comes Easy,61,174344,False,0.647,0.773,4,-5.893,0,0.0403,0.00854,0.0107,0.714,0.0682,121.997,4,electronic,,,,,,,,,0.6500545,0.019865897,0.20876087,0.04188696,0.0058756107,0.010627315,0.021912355,0.041016508
7174,8334,32325,4Ijr3J0lnLCGZvpXBiqCjU,Party Favor,Bap U,Bap U,59,168206,False,0.668,0.953,8,-1.784,0,0.0386,0.0193,0.000118,0.0834,0.254,100.001,4,electronic,,,,,,,,,0.5179489,0.0714367,0.253811,0.06582406,0.006762539,0.032030776,0.03223672,0.019949196
7175,8335,32327,1KzGwlHu27TUfH3gF1RFAa,Boombox Cartel;JID,Reaper (feat. JID),Reaper (feat. JID),59,164800,True,0.601,0.815,1,-3.741,1,0.328,0.0113,0.0,0.0933,0.265,149.973,4,electronic,,,,,,,,,0.6161797,0.030965632,0.20234089,0.06323542,0.00702874,0.017468194,0.027265524,0.03551587
7176,8337,32336,0I5pVidtNjNXeaqHnwhrva,Martin Jensen;Amber Van Day;N.F.I,Can't Come To The Phone,Can't Come To The Phone,62,175305,False,0.742,0.787,9,-4.712,0,0.0479,0.0273,3.25e-05,0.107,0.688,124.016,4,electronic,,,,,,,,,0.71917737,0.025560541,0.14940006,0.037918348,0.0044301758,0.011059318,0.02088408,0.031570133
7177,8339,32350,2a7kFbxMwmmZWDvH0JbZFU,Dillon Francis;BabyJake,You Do You,Touch,60,177658,False,0.742,0.644,0,-7.284,1,0.0577,0.221,0.0391,0.105,0.614,104.027,4,electronic,,,,,,,,,0.66367054,0.0262329,0.19749191,0.04920929,0.00456364,0.011602079,0.019484283,0.0277453
7178,8340,32351,5TjdmkuqqjkyIIVuDqyFPE,Ash;Naila,Give a Little,Give a Little,55,234838,False,0.664,0.58,3,-7.93,0,0.0338,0.46,0.00405,0.112,0.759,93.0,4,electronic,,,,,,,,,0.80783445,0.014128877,0.10841743,0.02436887,0.001972886,0.006419793,0.009604536,0.027253198
7179,8341,32356,2QanQ4WoQAb8zwOzweQihV,GRAVEDGR,6 FEET UNDER,RAMPAGE,54,179020,True,0.606,0.866,11,-3.044,1,0.365,0.00693,4.88e-05,0.345,0.368,75.135,4,electronic,,,,,,,,,0.33145046,0.14530928,0.23184328,0.12701407,0.015250461,0.049971774,0.08538933,0.013771352
7180,8342,32357,1xjvIE3l0BACb24sF2TpPH,Sultan + Shepard,Assassin,Assassin,53,326000,False,0.637,0.687,11,-8.63,1,0.041,0.0587,0.704,0.0917,0.0878,119.995,4,electronic,,,,,,,,,0.6128588,0.020035086,0.255967,0.045127507,0.0049884855,0.011111447,0.01848493,0.031426765
7181,8343,32361,4gYotnknfdBl4rlcMJWaFJ,MYRNE;Aviella,Afterdark,Afterdark,54,200000,False,0.608,0.571,4,-5.555,0,0.0537,0.082,0.0104,0.0913,0.263,90.06,4,electronic,,,,,,,,,0.6998649,0.025979532,0.1538196,0.04639135,0.0045633563,0.014307635,0.021571377,0.033502158
7182,8344,32362,0lw9uF9EXHY06DtbTWa2l9,Dabin;Dia Frampton,Wild Youth,Bloom,51,240000,False,0.599,0.565,1,-6.304,1,0.0265,0.227,4.32e-05,0.0984,0.142,134.125,4,electronic,,,,,,,,,0.7043736,0.019852754,0.16243687,0.052234624,0.003973305,0.00923718,0.016126443,0.031765305
7183,8345,32363,5EhnuLMer8qAXEDwmLtyrW,Rezz;Subtronics,Puzzle Box,Puzzle Box,61,212210,False,0.696,0.488,1,-7.508,1,0.0403,0.196,0.836,0.2,0.202,95.064,4,electronic,,,,,,,,,0.69144934,0.02434183,0.20208377,0.02726286,0.0030729158,0.011556384,0.015507534,0.024725381
7184,8346,32364,3ISiZ0GzocM9ssIwqRn1AW,Big Gigantic;Logic;ROZES,Brighter Future,"All of Me (feat. Logic, ROZES)",62,228169,True,0.627,0.878,10,-3.014,0,0.0409,0.00188,0.0,0.228,0.208,142.043,4,electronic,,,,,,,,,0.622002,0.041441657,0.24511947,0.03954957,0.0036075714,0.01334603,0.019870693,0.01506304
7185,8347,32366,30MdAjBfVTvBCS3vID38At,Ray Volpe,Laserbeam,Laserbeam,57,221600,False,0.573,0.978,1,-1.009,1,0.0883,0.000685,0.0621,0.169,0.0816,149.978,4,electronic,,,,,,,,,0.22554845,0.22556543,0.32647225,0.036515504,0.01848316,0.046017624,0.10864334,0.0127542345
7186,8348,32369,4fCE1SCDulouoac9Q8XroU,DVBBS;Quinn XCII,West Coast (feat. Quinn XCII),West Coast (feat. Quinn XCII),63,150819,False,0.714,0.798,5,-4.239,0,0.0612,0.00248,0.000678,0.103,0.659,119.017,4,electronic,,,,,,,,,0.60424316,0.066060506,0.20697778,0.047010116,0.0056226044,0.020485714,0.03333671,0.01626338
7187,8349,32370,61EyDcgpYujFLrvd60da0l,Wuki;Vengaboys;Yo Majesty,We Like To Wuki,We Like To Wuki,52,161527,True,0.651,0.983,6,-3.201,0,0.0904,0.00519,0.566,0.307,0.211,140.94,4,electronic,,,,,,,,,0.5588344,0.023943799,0.15671445,0.190478,0.006985831,0.013026172,0.026757957,0.02325945
7188,8350,32371,5q7AR3TkyCxlgxAjBMu4yL,Conro,Level Days,Therapy,59,186150,False,0.745,0.6,1,-8.863,1,0.118,0.0162,0.00271,0.0628,0.921,99.975,4,electronic,,,,,,,,,0.5693598,0.049612105,0.18325879,0.056436848,0.013413812,0.02249866,0.0556829,0.049737092
7189,8352,32374,5f4l3uDDTNNGEtWaXHOIB9,Snavs,Us,Us,57,184273,False,0.584,0.888,4,-2.571,0,0.0385,0.0115,0.000113,0.341,0.331,150.042,4,electronic,,,,,,,,,0.3942088,0.16366392,0.22025436,0.059964564,0.0136901885,0.052439675,0.077390596,0.018387917
7190,8353,32375,5RLMXp4oKQGyeovfoqP7kI,Alison Wonderland,Loner,Something Real,57,229213,False,0.519,0.61,8,-10.808,1,0.0608,0.458,0.151,0.191,0.184,119.919,3,electronic,,,,,,,,,0.7074357,0.022613432,0.16146402,0.03147574,0.0047980896,0.010759232,0.020200517,0.04125329
7191,8355,32377,4Gbvsz5oOesTeYiod5Wwra,Poshlaya Molly,8 способов как бросить…,Ханнамонтана,54,190818,True,0.566,0.906,7,-5.199,1,0.0681,0.000741,0.0,0.343,0.405,141.025,4,electronic,,,,,,,,,0.17263885,0.2927596,0.21690352,0.04295967,0.029467037,0.08254975,0.14670593,0.016015612
7192,8356,32379,7Ib1fj8HnRmi9WRBpDK6ie,Sultan + Shepard,Echoes Of Life: Night,The Way,58,215250,False,0.696,0.694,8,-10.275,1,0.0437,0.0619,0.879,0.14,0.185,119.989,3,electronic,,,,,,,,,0.5505658,0.05285891,0.27071908,0.057312563,0.005297911,0.01966974,0.028763883,0.014812156
7193,8357,32380,2ECjeYPCdRNeuCzO0W1UMW,Totally Enormous Extinct Dinosaurs,When the Lights Go,Be with You,55,247327,False,0.648,0.757,0,-5.932,1,0.0296,0.276,0.092,0.0987,0.38,119.971,4,electronic,,,,,,,,,0.81171936,0.01221224,0.1052114,0.02648623,0.0019166428,0.005220253,0.008000576,0.029233364
7194,8359,32382,78zc6DT7A2ccehmIqef9mT,Vigiland,Friday Night,Friday Night‬‬‬,64,173871,False,0.732,0.668,1,-5.588,0,0.038,0.00113,2.5e-05,0.0775,0.0792,127.995,4,electronic,,,,,,,,,0.70360434,0.021474436,0.14889747,0.041334882,0.005920826,0.011969688,0.0239566,0.042841833
7195,8361,32385,0BOivei4EFBvk7CKwEwaZf,Jan Blomqvist,Disconnected,The Space In Between,55,206004,False,0.671,0.569,5,-12.401,0,0.0316,0.0131,0.19,0.106,0.433,120.0,4,electronic,,,,,,,,,0.5960794,0.024143625,0.24940296,0.040259846,0.006483872,0.014786283,0.022640556,0.04620345
7196,8362,32386,0G51Gckb1jFoH0ZFaN49xN,Poshlaya Molly,ОЧЕНЬ СТРАШНАЯ МОЛЛИ 3 (Часть 1),ПОРНХАБ КРИСМАС КЛАБ,55,246743,True,0.72,0.677,2,-7.595,1,0.0917,0.0093,0.003,0.0566,0.229,110.026,4,electronic,,,,,,,,,0.28209022,0.21396045,0.26298085,0.06501423,0.014494341,0.06733576,0.08290757,0.011216542
7197,8363,32400,3H8h60jhdQNu5s9HHTLdFr,San Holo,bb u ok?,IT HURTS!,51,228125,False,0.483,0.632,2,-5.624,1,0.0351,0.0419,0.000622,0.422,0.363,146.936,4,electronic,,,,,,,,,0.55038506,0.03109599,0.17164738,0.1677481,0.0076040337,0.016790845,0.032753207,0.021975445
7198,8364,32402,7d2RGPmshGxHGhrBxhMND9,Carnage;THIRTY RACK,Xan Man,Xan Man,53,103115,True,0.859,0.795,8,-3.814,1,0.197,0.184,0.0,0.0668,0.375,134.944,4,electronic,,,,,,,,,0.65279233,0.018904,0.14864121,0.11744748,0.004975354,0.012396779,0.020269861,0.024572924
7199,8366,32405,12LOYGBr0T0IqyuhEILYFh,NTO,La clé des champs,La clé des champs,59,416000,False,0.461,0.526,6,-10.668,1,0.0506,0.00142,0.861,0.108,0.0401,120.011,4,electronic,,,,,,,,,0.3911189,0.039372675,0.41237056,0.06899678,0.009147884,0.020041395,0.034468357,0.024483392
7200,8368,32407,2Ftoh82TZBdd5VduEm8T44,Bob Moses;Kasablanca,Afterglow,Afterglow,60,269752,False,0.675,0.747,0,-4.742,0,0.0406,0.0159,0.0014,0.103,0.159,121.033,4,electronic,,,,,,,,,0.7265263,0.011942357,0.16084763,0.046318322,0.0033448131,0.0070221103,0.012333702,0.03166476
7201,8369,32408,4pH3ZfOYekw7xcROweHa66,Lucky Luke,F.E.E.L.,F.E.E.L.,59,204716,False,0.854,0.798,1,-5.557,0,0.159,0.223,0.0452,0.0828,0.055,125.023,4,electronic,,,,,,,,,0.7207009,0.024998676,0.1673763,0.035862904,0.003327251,0.009658471,0.020302122,0.017773414
7202,8370,32411,2pSsHnjAgEPjHmet7ChlHQ,James Blake;SZA,Friends That Break Your Heart,Coming Back (feat. SZA),65,195905,True,0.653,0.496,10,-7.262,0,0.0868,0.625,0.274,0.151,0.102,86.013,4,electronic,,,,,,,,,0.65449876,0.04255836,0.21303262,0.033078577,0.0035818508,0.015152934,0.020520344,0.017576506
7203,8371,32412,6kZOfRM1yZUyLGATRhPTuf,Sainte Vie,Cenote,Cenote,53,298335,False,0.563,0.902,8,-10.781,0,0.0408,0.00858,0.878,0.0756,0.0403,121.99,4,electronic,,,,,,,,,0.49688005,0.03160933,0.29774705,0.113926865,0.0059483238,0.013944863,0.02410481,0.01583868
